id,nome,status,estado_id
2511,PONTA DE PEDRAS,1,14
2512,PORTEL,1,14
2513,PORTO DE MOZ,1,14
2514,PRAINHA,1,14
2515,PRIMAVERA,1,14
2516,QUATIPURU,1,14
2517,REDENCAO,1,14
2518,RIO MARIA,1,14
2519,RONDON DO PARA,1,14
2520,RUROPOLIS,1,14
2521,SALINOPOLIS,1,14
2522,SALVATERRA,1,14
2523,SANTA BARBARA DO PARA,1,14
2524,SANTA CRUZ DO ARARI,1,14
2525,SANTA ISABEL DO PARA,1,14
2526,SANTA LUZIA DO PARA,1,14
2527,SANTA MARIA DAS BARREIRAS,1,14
2528,SANTA MARIA DO PARA,1,14
2529,SANTANA DO ARAGUAIA,1,14
2530,SANTAREM,1,14
2531,SANTAREM NOVO,1,14
2532,SANTO ANTONIO DO TAUA,1,14
2533,SAO CAETANO DE ODIVELAS,1,14
2534,SAO DOMINGOS DO ARAGUAIA,1,14
2535,SAO DOMINGOS DO CAPIM,1,14
2536,SAO FELIX DO XINGU,1,14
2537,SAO FRANCISCO DO PARA,1,14
2538,SAO GERALDO DO ARAGUAIA,1,14
2539,SAO JOAO DA PONTA,1,14
2540,SAO JOAO DE PIRABAS,1,14
2541,SAO JOAO DO ARAGUAIA,1,14
2542,SAO MIGUEL DO GUAMA,1,14
2543,SAO SEBASTIAO DA BOA VISTA,1,14
2544,SAPUCAIA,1,14
2545,SENADOR JOSE PORFIRIO,1,14
2546,SOURE,1,14
2547,TAILANDIA,1,14
2548,TERRA ALTA,1,14
2549,TERRA SANTA,1,14
2550,TOME-ACU,1,14
2551,TRACUATEUA,1,14
2552,TRAIRAO,1,14
2553,TUCUMA,1,14
2554,TUCURUI,1,14
2555,ULIANOPOLIS,1,14
2556,URUARA,1,14
2557,VIGIA,1,14
2558,VISEU,1,14
2559,VITORIA DO XINGU,1,14
2560,XINGUARA,1,14
2561,AGUA BRANCA,1,15
2562,AGUIAR,1,15
2563,ALAGOA GRANDE,1,15
2564,ALAGOA NOVA,1,15
2565,ALAGOINHA,1,15
2566,ALCANTIL,1,15
2567,ALGODAO DE JANDAIRA,1,15
2568,ALHANDRA,1,15
2569,AMPARO,1,15
2570,APARECIDA,1,15
2571,ARACAGI,1,15
2572,ARARA,1,15
2573,ARARUNA,1,15
2574,AREIA,1,15
2575,AREIA DE BARAUNAS,1,15
2576,AREIAL,1,15
2577,AROEIRAS,1,15
2578,ASSUNCAO,1,15
2579,BAIA DA TRAICAO,1,15
2580,BANANEIRAS,1,15
2581,BARAUNA,1,15
2582,BARRA DE SANTA ROSA,1,15
2583,BARRA DE SANTANA,1,15
2584,BARRA DE SAO MIGUEL,1,15
2585,BAYEUX,1,15
2586,BELEM,1,15
2587,BELEM DO BREJO DO CRUZ,1,15
2588,BERNARDINO BATISTA,1,15
2589,BOA VENTURA,1,15
2590,BOA VISTA,1,15
2591,BOM JESUS,1,15
2592,BOM SUCESSO,1,15
2593,BONITO DE SANTA FE,1,15
2594,BOQUEIRAO,1,15
2595,BORBOREMA,1,15
2596,BREJO DO CRUZ,1,15
2597,BREJO DOS SANTOS,1,15
2598,CAAPORA,1,15
2599,CABACEIRAS,1,15
2600,CABEDELO,1,15
2601,CACHOEIRA DOS INDIOS,1,15
2602,CACIMBA DE AREIA,1,15
2603,CACIMBA DE DENTRO,1,15
2604,CACIMBAS,1,15
2605,CAICARA,1,15
2606,CAJAZEIRAS,1,15
2607,CAJAZEIRINHAS,1,15
2608,CALDAS BRANDAO,1,15
2609,CAMALAU,1,15
2610,CAMPINA GRANDE,1,15
2611,CAMPO DE SANTANA,1,15
2612,CAPIM,1,15
2613,CARAUBAS,1,15
2614,CARRAPATEIRA,1,15
2615,CASSERENGUE,1,15
2616,CATINGUEIRA,1,15
2617,CATOLE DO ROCHA,1,15
2618,CATURITE,1,15
2619,CONCEICAO,1,15
2620,CONDADO,1,15
2621,CONDE,1,15
2622,CONGO,1,15
2623,COREMAS,1,15
2624,COXIXOLA,1,15
2625,CRUZ DO ESPIRITO SANTO,1,15
2626,CUBATI,1,15
2627,CUITE,1,15
2628,CUITE DE MAMANGUAPE,1,15
2629,CUITEGI,1,15
2630,CURRAL DE CIMA,1,15
2631,CURRAL VELHO,1,15
2632,DAMIAO,1,15
2633,DESTERRO,1,15
2634,DIAMANTE,1,15
2635,DONA INES,1,15
2636,DUAS ESTRADAS,1,15
2637,EMAS,1,15
2638,ESPERANCA,1,15
2639,FAGUNDES,1,15
2640,FREI MARTINHO,1,15
2641,GADO BRAVO,1,15
2642,GUARABIRA,1,15
2643,GURINHEM,1,15
2644,GURJAO,1,15
2645,IBIARA,1,15
2646,IGARACY,1,15
2647,IMACULADA,1,15
2648,INGA,1,15
2649,ITABAIANA,1,15
2650,ITAPORANGA,1,15
2651,ITAPOROROCA,1,15
2652,ITATUBA,1,15
2653,JACARAU,1,15
2654,JERICO,1,15
2655,JOAO PESSOA,1,15
2656,JUAREZ TAVORA,1,15
2657,JUAZEIRINHO,1,15
2658,JUNCO DO SERIDO,1,15
2659,JURIPIRANGA,1,15
2660,JURU,1,15
2661,LAGOA,1,15
2662,LAGOA DE DENTRO,1,15
2663,LAGOA SECA,1,15
2664,LASTRO,1,15
2665,LIVRAMENTO,1,15
2666,LOGRADOURO,1,15
2667,LUCENA,1,15
2668,MAE D`AGUA,1,15
2669,MALTA,1,15
2670,MAMANGUAPE,1,15
2671,MANAIRA,1,15
2672,MARCACAO,1,15
2673,MARI,1,15
2674,MARIZOPOLIS,1,15
2675,MASSARANDUBA,1,15
2676,MATARACA,1,15
2677,MATINHAS,1,15
2678,MATO GROSSO,1,15
2679,MATUREIA,1,15
2680,MOGEIRO,1,15
2681,MONTADAS,1,15
2682,MONTE HOREBE,1,15
2683,MONTEIRO,1,15
2684,MULUNGU,1,15
2685,NATUBA,1,15
2686,NAZAREZINHO,1,15
2687,NOVA FLORESTA,1,15
2688,NOVA OLINDA,1,15
2689,NOVA PALMEIRA,1,15
2690,OLHO D`AGUA,1,15
2691,OLIVEDOS,1,15
2692,OURO VELHO,1,15
2693,PARARI,1,15
2694,PASSAGEM,1,15
2695,PATOS,1,15
2696,PAULISTA,1,15
2697,PEDRA BRANCA,1,15
2698,PEDRA LAVRADA,1,15
2699,PEDRAS DE FOGO,1,15
2700,PEDRO REGIS,1,15
2701,PIANCO,1,15
2702,PICUI,1,15
2703,PILAR,1,15
2704,PILOES,1,15
2705,PILOEZINHOS,1,15
2706,PIRPIRITUBA,1,15
2707,PITIMBU,1,15
2708,POCINHOS,1,15
2709,POCO DANTAS,1,15
2710,POCO DE JOSE DE MOURA,1,15
2711,POMBAL,1,15
2712,PRATA,1,15
2713,PRINCESA ISABEL,1,15
2714,PUXINANA,1,15
2715,QUEIMADAS,1,15
2716,QUIXABA,1,15
2717,REMIGIO,1,15
2718,RIACHAO,1,15
2719,RIACHAO DO BACAMARTE,1,15
2720,RIACHAO DO POCO,1,15
2721,RIACHO DE SANTO ANTONIO,1,15
2722,RIACHO DOS CAVALOS,1,15
2723,RIO TINTO,1,15
2724,SALGADINHO,1,15
2725,SALGADO DE SAO FELIX,1,15
2726,SANTA CECILIA,1,15
2727,SANTA CRUZ,1,15
2728,SANTA HELENA,1,15
2729,SANTA INES,1,15
2730,SANTA LUZIA,1,15
2731,SANTA RITA,1,15
2732,SANTA TERESINHA,1,15
2733,SANTANA DE MANGUEIRA,1,15
2734,SANTANA DOS GARROTES,1,15
2735,SANTAREM,1,15
2736,SANTO ANDRE,1,15
2737,SAO BENTINHO,1,15
2738,SAO BENTO,1,15
2739,SAO DOMINGOS DE POMBAL,1,15
2740,SAO DOMINGOS DO CARIRI,1,15
2741,SAO FRANCISCO,1,15
2742,SAO JOAO DO CARIRI,1,15
2743,SAO JOAO DO RIO DO PEIXE,1,15
2744,SAO JOAO DO TIGRE,1,15
2745,SAO JOSE DA LAGOA TAPADA,1,15
2746,SAO JOSE DE CAIANA,1,15
2747,SAO JOSE DE ESPINHARAS,1,15
2748,SAO JOSE DE PIRANHAS,1,15
2749,SAO JOSE DE PRINCESA,1,15
2750,SAO JOSE DO BONFIM,1,15
2751,SAO JOSE DO BREJO DO CRUZ,1,15
2752,SAO JOSE DO SABUGI,1,15
2753,SAO JOSE DOS CORDEIROS,1,15
2754,SAO JOSE DOS RAMOS,1,15
2755,SAO MAMEDE,1,15
2756,SAO MIGUEL DE TAIPU,1,15
2757,SAO SEBASTIAO DE LAGOA DE ROCA,1,15
2758,SAO SEBASTIAO DO UMBUZEIRO,1,15
2759,SAPE,1,15
2760,SERIDO,1,15
2761,SERRA BRANCA,1,15
2762,SERRA DA RAIZ,1,15
2763,SERRA GRANDE,1,15
2764,SERRA REDONDA,1,15
2765,SERRARIA,1,15
2766,SERTAOZINHO,1,15
2767,SOBRADO,1,15
2768,SOLANEA,1,15
2769,SOLEDADE,1,15
2770,SOSSEGO,1,15
2771,SOUSA,1,15
2772,SUME,1,15
2773,TAPEROA,1,15
2774,TAVARES,1,15
2775,TEIXEIRA,1,15
2776,TENORIO,1,15
2777,TRIUNFO,1,15
2778,UIRAUNA,1,15
2779,UMBUZEIRO,1,15
2780,VARZEA,1,15
2781,VIEIROPOLIS,1,15
2782,VISTA SERRANA,1,15
2783,ZABELE,1,15
2784,ABATIA,1,18
2785,ADRIANOPOLIS,1,18
2786,AGUDOS DO SUL,1,18
2787,ALMIRANTE TAMANDARE,1,18
2788,ALTAMIRA DO PARANA,1,18
2789,ALTO PARAISO,1,18
2790,ALTO PARANA,1,18
2791,ALTO PIQUIRI,1,18
2792,ALTONIA,1,18
2793,ALVORADA DO SUL,1,18
2794,AMAPORA,1,18
2795,AMPERE,1,18
2796,ANAHY,1,18
2797,ANDIRA,1,18
2798,ANGULO,1,18
2799,ANTONINA,1,18
2800,ANTONIO OLINTO,1,18
2801,APUCARANA,1,18
2802,ARAPONGAS,1,18
2803,ARAPOTI,1,18
2804,ARAPUA,1,18
2805,ARARUNA,1,18
2806,ARAUCARIA,1,18
2807,ARIRANHA DO IVAI,1,18
2808,ASSAI,1,18
2809,ASSIS CHATEAUBRIAND,1,18
2810,ASTORGA,1,18
2811,ATALAIA,1,18
2812,BALSA NOVA,1,18
2813,BANDEIRANTES,1,18
2814,BARBOSA FERRAZ,1,18
2815,BARRA DO JACARE,1,18
2816,BARRACAO,1,18
2817,BELA VISTA DA CAROBA,1,18
2818,BELA VISTA DO PARAISO,1,18
2819,BITURUNA,1,18
2820,BOA ESPERANCA,1,18
2821,BOA ESPERANCA DO IGUACU,1,18
2822,BOA VENTURA DE SAO ROQUE,1,18
2823,BOA VISTA DA APARECIDA,1,18
2824,BOCAIUVA DO SUL,1,18
2825,BOM JESUS DO SUL,1,18
2826,BOM SUCESSO,1,18
2827,BOM SUCESSO DO SUL,1,18
2828,BORRAZOPOLIS,1,18
2829,BRAGANEY,1,18
2830,BRASILANDIA DO SUL,1,18
2831,CAFEARA,1,18
2832,CAFELANDIA,1,18
2833,CAFEZAL DO SUL,1,18
2834,CALIFORNIA,1,18
2835,CAMBARA,1,18
2836,CAMBE,1,18
2837,CAMBIRA,1,18
2838,CAMPINA DA LAGOA,1,18
2839,CAMPINA DO SIMAO,1,18
2840,CAMPINA GRANDE DO SUL,1,18
2841,CAMPO BONITO,1,18
2842,CAMPO DO TENENTE,1,18
2843,CAMPO LARGO,1,18
2844,CAMPO MAGRO,1,18
2845,CAMPO MOURAO,1,18
2846,CANDIDO DE ABREU,1,18
2847,CANDOI,1,18
2848,CANTAGALO,1,18
2849,CAPANEMA,1,18
2850,CAPITAO LEONIDAS MARQUES,1,18
2851,CARAMBEI,1,18
2852,CARLOPOLIS,1,18
2853,CASCAVEL,1,18
2854,CASTRO,1,18
2855,CATANDUVAS,1,18
2856,CENTENARIO DO SUL,1,18
2857,CERRO AZUL,1,18
2858,CEU AZUL,1,18
2859,CHOPINZINHO,1,18
2860,CIANORTE,1,18
2861,CIDADE GAUCHA,1,18
2862,CLEVELANDIA,1,18
2863,COLOMBO,1,18
2864,COLORADO,1,18
2865,CONGONHINHAS,1,18
2866,CONSELHEIRO MAIRINCK,1,18
2867,CONTENDA,1,18
2868,CORBELIA,1,18
2869,CORNELIO PROCOPIO,1,18
2870,CORONEL DOMINGOS SOARES,1,18
2871,CORONEL VIVIDA,1,18
2872,CORUMBATAI DO SUL,1,18
2873,CRUZ MACHADO,1,18
2874,CRUZEIRO DO IGUACU,1,18
2875,CRUZEIRO DO OESTE,1,18
2876,CRUZEIRO DO SUL,1,18
2877,CRUZMALTINA,1,18
2878,CURITIBA,1,18
2879,CURIUVA,1,18
2880,DIAMANTE D`OESTE,1,18
2881,DIAMANTE DO NORTE,1,18
2882,DIAMANTE DO SUL,1,18
2883,DOIS VIZINHOS,1,18
2884,DOURADINA,1,18
2885,DOUTOR CAMARGO,1,18
2886,DOUTOR ULYSSES,1,18
2887,ENEAS MARQUES,1,18
2888,ENGENHEIRO BELTRAO,1,18
2889,ENTRE RIOS DO OESTE,1,18
2890,ESPERANCA NOVA,1,18
2891,ESPIGAO ALTO DO IGUACU,1,18
2892,FAROL,1,18
2893,FAXINAL,1,18
2894,FAZENDA RIO GRANDE,1,18
2895,FENIX,1,18
2896,FERNANDES PINHEIRO,1,18
2897,FIGUEIRA,1,18
2898,FLOR DA SERRA DO SUL,1,18
2899,FLORAI,1,18
2900,FLORESTA,1,18
2901,FLORESTOPOLIS,1,18
2902,FLORIDA,1,18
2903,FORMOSA DO OESTE,1,18
2904,FOZ DO IGUACU,1,18
2905,FOZ DO JORDAO,1,18
2906,FRANCISCO ALVES,1,18
2907,FRANCISCO BELTRAO,1,18
2908,GENERAL CARNEIRO,1,18
2909,GODOY MOREIRA,1,18
2910,GOIOERE,1,18
2911,GOIOXIM,1,18
2912,GRANDES RIOS,1,18
2913,GUAIRA,1,18
2914,GUAIRACA,1,18
2915,GUAMIRANGA,1,18
2916,GUAPIRAMA,1,18
2917,GUAPOREMA,1,18
2918,GUARACI,1,18
2919,GUARANIACU,1,18
2920,GUARAPUAVA,1,18
2921,GUARAQUECABA,1,18
2922,GUARATUBA,1,18
2923,HONORIO SERPA,1,18
2924,IBAITI,1,18
2925,IBEMA,1,18
2926,IBIPORA,1,18
2927,ICARAIMA,1,18
2928,IGUARACU,1,18
2929,IGUATU,1,18
2930,IMBAU,1,18
2931,IMBITUVA,1,18
2932,INACIO MARTINS,1,18
2933,INAJA,1,18
2934,INDIANOPOLIS,1,18
2935,IPIRANGA,1,18
2936,IPORA,1,18
2937,IRACEMA DO OESTE,1,18
2938,IRATI,1,18
2939,IRETAMA,1,18
2940,ITAGUAJE,1,18
2941,ITAIPULANDIA,1,18
2942,ITAMBARACA,1,18
2943,ITAMBE,1,18
2944,ITAPEJARA D`OESTE,1,18
2945,ITAPERUCU,1,18
2946,ITAUNA DO SUL,1,18
2947,IVAI,1,18
2948,IVAIPORA,1,18
2949,IVATE,1,18
2950,IVATUBA,1,18
2951,JABOTI,1,18
2952,JACAREZINHO,1,18
2953,JAGUAPITA,1,18
2954,JAGUARIAIVA,1,18
2955,JANDAIA DO SUL,1,18
2956,JANIOPOLIS,1,18
2957,JAPIRA,1,18
2958,JAPURA,1,18
2959,JARDIM ALEGRE,1,18
2960,JARDIM OLINDA,1,18
2961,JATAIZINHO,1,18
2962,JESUITAS,1,18
2963,JOAQUIM TAVORA,1,18
2964,JUNDIAI DO SUL,1,18
2965,JURANDA,1,18
2966,JUSSARA,1,18
2967,KALORE,1,18
2968,LAPA,1,18
2969,LARANJAL,1,18
2970,LARANJEIRAS DO SUL,1,18
2971,LEOPOLIS,1,18
2972,LIDIANOPOLIS,1,18
2973,LINDOESTE,1,18
2974,LOANDA,1,18
2975,LOBATO,1,18
2976,LONDRINA,1,18
2977,LUIZIANA,1,18
2978,LUNARDELLI,1,18
2979,LUPIONOPOLIS,1,18
2980,MALLET,1,18
2981,MAMBORE,1,18
2982,MANDAGUACU,1,18
2983,MANDAGUARI,1,18
2984,MANDIRITUBA,1,18
2985,MANFRINOPOLIS,1,18
2986,MANGUEIRINHA,1,18
2987,MANOEL RIBAS,1,18
2988,MARECHAL CANDIDO RONDON,1,18
2989,MARIA HELENA,1,18
2990,MARIALVA,1,18
2991,MARILANDIA DO SUL,1,18
2992,MARILENA,1,18
2993,MARILUZ,1,18
2994,MARINGA,1,18
2995,MARIOPOLIS,1,18
2996,MARIPA,1,18
2997,MARMELEIRO,1,18
2998,MARQUINHO,1,18
2999,MARUMBI,1,18
3000,MATELANDIA,1,18
3001,MATINHOS,1,18
3002,MATO RICO,1,18
3003,MAUA DA SERRA,1,18
3004,MEDIANEIRA,1,18
3005,MERCEDES,1,18
3006,MIRADOR,1,18
3007,MIRASELVA,1,18
3008,MISSAL,1,18
3009,MOREIRA SALES,1,18
3010,MORRETES,1,18
3011,MUNHOZ DE MELO,1,18
3012,NOSSA SENHORA DAS GRACAS,1,18
3013,NOVA ALIANCA DO IVAI,1,18
3014,NOVA AMERICA DA COLINA,1,18
3015,NOVA AURORA,1,18
3016,NOVA CANTU,1,18
3017,NOVA ESPERANCA,1,18
3018,NOVA ESPERANCA DO SUDOESTE,1,18
3019,NOVA FATIMA,1,18
3020,NOVA LARANJEIRAS,1,18
3021,NOVA LONDRINA,1,18
3022,NOVA OLIMPIA,1,18
3023,NOVA PRATA DO IGUACU,1,18
3024,NOVA SANTA BARBARA,1,18
3025,NOVA SANTA ROSA,1,18
3026,NOVA TEBAS,1,18
3027,NOVO ITACOLOMI,1,18
3028,ORTIGUEIRA,1,18
3029,OURIZONA,1,18
3030,OURO VERDE DO OESTE,1,18
3031,PAICANDU,1,18
3032,PALMAS,1,18
3033,PALMEIRA,1,18
3034,PALMITAL,1,18
3035,PALOTINA,1,18
3036,PARAISO DO NORTE,1,18
3037,PARANACITY,1,18
3038,PARANAGUA,1,18
3039,PARANAPOEMA,1,18
3040,PARANAVAI,1,18
3041,PATO BRAGADO,1,18
3042,PATO BRANCO,1,18
3043,PAULA FREITAS,1,18
3044,PAULO FRONTIN,1,18
3045,PEABIRU,1,18
3046,PEROBAL,1,18
3047,PEROLA,1,18
3048,PEROLA D`OESTE,1,18
3049,PIEN,1,18
3050,PINHAIS,1,18
3051,PINHAL DE SAO BENTO,1,18
3052,PINHALAO,1,18
3053,PINHAO,1,18
3054,PIRAI DO SUL,1,18
3055,PIRAQUARA,1,18
3056,PITANGA,1,18
3057,PITANGUEIRAS,1,18
3058,PLANALTINA DO PARANA,1,18
3059,PLANALTO,1,18
3060,PONTA GROSSA,1,18
3061,PONTAL DO PARANA,1,18
3062,PORECATU,1,18
3063,PORTO AMAZONAS,1,18
3064,PORTO BARREIRO,1,18
3065,PORTO RICO,1,18
3066,PORTO VITORIA,1,18
3067,PRADO FERREIRA,1,18
3068,PRANCHITA,1,18
3069,PRESIDENTE CASTELO BRANCO,1,18
3070,PRIMEIRO DE MAIO,1,18
3071,PRUDENTOPOLIS,1,18
3072,QUARTO CENTENARIO,1,18
3073,QUATIGUA,1,18
3074,QUATRO BARRAS,1,18
3075,QUATRO PONTES,1,18
3076,QUEDAS DO IGUACU,1,18
3077,QUERENCIA DO NORTE,1,18
3078,QUINTA DO SOL,1,18
3079,QUITANDINHA,1,18
3080,RAMILANDIA,1,18
3081,RANCHO ALEGRE,1,18
3082,RANCHO ALEGRE D`OESTE,1,18
3083,REALEZA,1,18
3084,REBOUCAS,1,18
3085,RENASCENCA,1,18
3086,RESERVA,1,18
3087,RESERVA DO IGUACU,1,18
3088,RIBEIRAO CLARO,1,18
3089,RIBEIRAO DO PINHAL,1,18
3090,RIO AZUL,1,18
3091,RIO BOM,1,18
3092,RIO BONITO DO IGUACU,1,18
3093,RIO BRANCO DO IVAI,1,18
3094,RIO BRANCO DO SUL,1,18
3095,RIO NEGRO,1,18
3096,ROLANDIA,1,18
3097,RONCADOR,1,18
3098,RONDON,1,18
3099,ROSARIO DO IVAI,1,18
3100,SABAUDIA,1,18
3101,SALGADO FILHO,1,18
3102,SALTO DO ITARARE,1,18
3103,SALTO DO LONTRA,1,18
3104,SANTA AMELIA,1,18
3105,SANTA CECILIA DO PAVAO,1,18
3106,SANTA CRUZ DE MONTE CASTELO,1,18
3107,SANTA FE,1,18
3108,SANTA HELENA,1,18
3109,SANTA INES,1,18
3110,SANTA ISABEL DO IVAI,1,18
3111,SANTA IZABEL DO OESTE,1,18
3112,SANTA LUCIA,1,18
3113,SANTA MARIA DO OESTE,1,18
3114,SANTA MARIANA,1,18
3115,SANTA MONICA,1,18
3116,SANTA TEREZA DO OESTE,1,18
3117,SANTA TEREZINHA DE ITAIPU,1,18
3118,SANTANA DO ITARARE,1,18
3119,SANTO ANTONIO DA PLATINA,1,18
3120,SANTO ANTONIO DO CAIUA,1,18
3121,SANTO ANTONIO DO PARAISO,1,18
3122,SANTO ANTONIO DO SUDOESTE,1,18
3123,SANTO INACIO,1,18
3124,SAO CARLOS DO IVAI,1,18
3125,SAO JERONIMO DA SERRA,1,18
3126,SAO JOAO,1,18
3127,SAO JOAO DO CAIUA,1,18
3128,SAO JOAO DO IVAI,1,18
3129,SAO JOAO DO TRIUNFO,1,18
3130,SAO JORGE D`OESTE,1,18
3131,SAO JORGE DO IVAI,1,18
3132,SAO JORGE DO PATROCINIO,1,18
3133,SAO JOSE DA BOA VISTA,1,18
3134,SAO JOSE DAS PALMEIRAS,1,18
3135,SAO JOSE DOS PINHAIS,1,18
3136,SAO MANOEL DO PARANA,1,18
3137,SAO MATEUS DO SUL,1,18
3138,SAO MIGUEL DO IGUACU,1,18
3139,SAO PEDRO DO IGUACU,1,18
3140,SAO PEDRO DO IVAI,1,18
3141,SAO PEDRO DO PARANA,1,18
3142,SAO SEBASTIAO DA AMOREIRA,1,18
3143,SAO TOME,1,18
3144,SAPOPEMA,1,18
3145,SARANDI,1,18
3146,SAUDADE DO IGUACU,1,18
3147,SENGES,1,18
3148,SERRANOPOLIS DO IGUACU,1,18
3149,SERTANEJA,1,18
3150,SERTANOPOLIS,1,18
3151,SIQUEIRA CAMPOS,1,18
3152,SULINA,1,18
3153,TAMARANA,1,18
3154,TAMBOARA,1,18
3155,TAPEJARA,1,18
3156,TAPIRA,1,18
3157,TEIXEIRA SOARES,1,18
3158,TELEMACO BORBA,1,18
3159,TERRA BOA,1,18
3160,TERRA RICA,1,18
3161,TERRA ROXA,1,18
3162,TIBAGI,1,18
3163,TIJUCAS DO SUL,1,18
3164,TOLEDO,1,18
3165,TOMAZINA,1,18
3166,TRES BARRAS DO PARANA,1,18
3167,TUNAS DO PARANA,1,18
3168,TUNEIRAS DO OESTE,1,18
3169,TUPASSI,1,18
3170,TURVO,1,18
3171,UBIRATA,1,18
3172,UMUARAMA,1,18
3173,UNIAO DA VITORIA,1,18
3174,UNIFLOR,1,18
3175,URAI,1,18
3176,VENTANIA,1,18
3177,VERA CRUZ DO OESTE,1,18
3178,VERE,1,18
3179,VIRMOND,1,18
3180,VITORINO,1,18
3181,WENCESLAU BRAZ,1,18
3182,XAMBRE,1,18
3183,ABREU E LIMA,1,16
3184,AFOGADOS DA INGAZEIRA,1,16
3185,AFRANIO,1,16
3186,AGRESTINA,1,16
3187,AGUA PRETA,1,16
3188,AGUAS BELAS,1,16
3189,ALAGOINHA,1,16
3190,ALIANCA,1,16
3191,ALTINHO,1,16
3192,AMARAJI,1,16
3193,ANGELIM,1,16
3194,ARACOIABA,1,16
3195,ARARIPINA,1,16
3196,ARCOVERDE,1,16
3197,BARRA DE GUABIRABA,1,16
3198,BARREIROS,1,16
3199,BELEM DE MARIA,1,16
3200,BELEM DE SAO FRANCISCO,1,16
3201,BELO JARDIM,1,16
3202,BETANIA,1,16
3203,BEZERROS,1,16
3204,BODOCO,1,16
3205,BOM CONSELHO,1,16
3206,BOM JARDIM,1,16
3207,BONITO,1,16
3208,BREJAO,1,16
3209,BREJINHO,1,16
3210,BREJO DA MADRE DE DEUS,1,16
3211,BUENOS AIRES,1,16
3212,BUIQUE,1,16
3213,CABO DE SANTO AGOSTINHO,1,16
3214,CABROBO,1,16
3215,CACHOEIRINHA,1,16
3216,CAETES,1,16
3217,CALCADO,1,16
3218,CALUMBI,1,16
3219,CAMARAGIBE,1,16
3220,CAMOCIM DE SAO FELIX,1,16
3221,CAMUTANGA,1,16
3222,CANHOTINHO,1,16
3223,CAPOEIRAS,1,16
3224,CARNAIBA,1,16
3225,CARNAUBEIRA DA PENHA,1,16
3226,CARPINA,1,16
3227,CARUARU,1,16
3228,CASINHAS,1,16
3229,CATENDE,1,16
3230,CEDRO,1,16
3231,CHA DE ALEGRIA,1,16
3232,CHA GRANDE,1,16
3233,CONDADO,1,16
3234,CORRENTES,1,16
3235,CORTES,1,16
3236,CUMARU,1,16
3237,CUPIRA,1,16
3238,CUSTODIA,1,16
3239,DORMENTES,1,16
3240,ESCADA,1,16
3241,EXU,1,16
3242,FEIRA NOVA,1,16
3243,FERNANDO DE NORONHA,1,16
3244,FERREIROS,1,16
3245,FLORES,1,16
3246,FLORESTA,1,16
3247,FREI MIGUELINHO,1,16
3248,GAMELEIRA,1,16
3249,GARANHUNS,1,16
3250,GLORIA DO GOITA,1,16
3251,GOIANA,1,16
3252,GRANITO,1,16
3253,GRAVATA,1,16
3254,IATI,1,16
3255,IBIMIRIM,1,16
3256,IBIRAJUBA,1,16
3257,IGARASSU,1,16
3258,IGUARACI,1,16
3259,ILHA DE ITAMARACA,1,16
3260,INAJA,1,16
3261,INGAZEIRA,1,16
3262,IPOJUCA,1,16
3263,IPUBI,1,16
3264,ITACURUBA,1,16
3265,ITAIBA,1,16
3266,ITAMBE,1,16
3267,ITAPETIM,1,16
3268,ITAPISSUMA,1,16
3269,ITAQUITINGA,1,16
3270,JABOATAO DOS GUARARAPES,1,16
3271,JAQUEIRA,1,16
3272,JATAUBA,1,16
3273,JATOBA,1,16
3274,JOAO ALFREDO,1,16
3275,JOAQUIM NABUCO,1,16
3276,JUCATI,1,16
3277,JUPI,1,16
3278,JUREMA,1,16
3279,LAGOA DO CARRO,1,16
3280,LAGOA DO ITAENGA,1,16
3281,LAGOA DO OURO,1,16
3282,LAGOA DOS GATOS,1,16
3283,LAGOA GRANDE,1,16
3284,LAJEDO,1,16
3285,LIMOEIRO,1,16
3286,MACAPARANA,1,16
3287,MACHADOS,1,16
3288,MANARI,1,16
3289,MARAIAL,1,16
3290,MIRANDIBA,1,16
3291,MOREILANDIA,1,16
3292,MORENO,1,16
3293,NAZARE DA MATA,1,16
3294,OLINDA,1,16
3295,OROBO,1,16
3296,OROCO,1,16
3297,OURICURI,1,16
3298,PALMARES,1,16
3299,PALMEIRINA,1,16
3300,PANELAS,1,16
3301,PARANATAMA,1,16
3302,PARNAMIRIM,1,16
3303,PASSIRA,1,16
3304,PAUDALHO,1,16
3305,PAULISTA,1,16
3306,PEDRA,1,16
3307,PESQUEIRA,1,16
3308,PETROLANDIA,1,16
3309,PETROLINA,1,16
3310,POCAO,1,16
3311,POMBOS,1,16
3312,PRIMAVERA,1,16
3313,QUIPAPA,1,16
3314,QUIXABA,1,16
3315,RECIFE,1,16
3316,RIACHO DAS ALMAS,1,16
3317,RIBEIRAO,1,16
3318,RIO FORMOSO,1,16
3319,SAIRE,1,16
3320,SALGADINHO,1,16
3321,SALGUEIRO,1,16
3322,SALOA,1,16
3323,SANHARO,1,16
3324,SANTA CRUZ,1,16
3325,SANTA CRUZ DA BAIXA VERDE,1,16
3326,SANTA CRUZ DO CAPIBARIBE,1,16
3327,SANTA FILOMENA,1,16
3328,SANTA MARIA DA BOA VISTA,1,16
3329,SANTA MARIA DO CAMBUCA,1,16
3330,SANTA TEREZINHA,1,16
3331,SAO BENEDITO DO SUL,1,16
3332,SAO BENTO DO UNA,1,16
3333,SAO CAITANO,1,16
